cell,temperature,rainfall,leaf_mass_per_area,log10_rainfall,log10_leaf_mass_per_area
20498712,18.21666717529297,727,139.31411031494827,2.8615344108590377,2.1439951058107054
20831833,17.91666603088379,703,124.48512825149125,2.846955325019824,2.095117471077562
19371207,18.39583396911621,645,183.5016835016835,2.8095597146352675,2.2636400529594303
21011224,17.96666717529297,724,76.25373876488213,2.859738566197147,1.8822611422503082
20498715,18.27083396911621,725,83.05789600109613,2.8603380065709936,1.919380925489399
20498712,18.21666717529297,727,81.40727237662699,2.8615344108590377,1.9106632035619562
21011224,17.96666717529297,724,248.48237865442366,2.859738566197147,2.3952955957876787
20498715,18.27083396911621,725,208.71648836574224,2.8603380065709936,2.319556759191962
20498712,18.21666717529297,727,212.4902509151855,2.8615344108590377,2.327339009346967
20831833,17.91666603088379,703,196.16136440577776,2.846955325019824,2.2926134735960675
22829601,18.600000381469727,223,125.5228737,2.3483048630481607,2.098722873359046
22684470,19.045833587646484,251,63.57654885,2.399673721481038,1.8032969492459314
22693011,19.27083396911621,245,335.9116934,2.3891660843645326,2.526225122301629
22496639,19.95833396911621,253,400,2.403120521175818,2.6020599913279625
22829601,18.600000381469727,223,302.0476193,2.3483048630481607,2.4800754170264265
17173870,21.0625,205,382.558104837753,2.311753861055754,2.5826974073169087
15269013,21.245832443237305,295,318.533015309971,2.469822015978163,2.5031544527587837
17566934,22.004167556762695,212,294.407725258711,2.326335860928751,2.4689492017021832
23154323,19.012500762939453,289,312.5,2.4608978427565478,2.494850021680094
22069473,19.60416603088379,224,270.27027027027,2.3502480183341627,2.4317982759330046
22992096,19.483333587646484,257,370.37037037037,2.4099331233312946,2.568636235841012
21588400,18.429166793823242,259,781.566509401755,2.413299764081252,2.892965941327867
21374822,18.78333282470703,256,561.888158719722,2.4082399653118496,2.7496498798313818
21332084,18.71666717529297,252,555.616080049858,2.401400540781544,2.7447748061366126
20059233,19.77916717529297,277,579.487179424773,2.4424797690644486,2.7630438320741315
19802648,20.320833206176758,298,703.653586003102,2.4742162640762553,2.847358905286988
19870903,20.441667556762695,326,540.82903394893,2.513217600067939,2.733059998291092
17735275,22.950000762939453,248,455.67522774323203,2.3944516808262164,2.658655419306941
15779254,23.549999237060547,265,483.794316150798,2.423245873936808,2.684660761754582
15736563,23.366666793823242,284,523.153942315416,2.4533183400470375,2.7186295023675533
15514690,24.508333206176758,272,624.816661609026,2.4345689040341987,2.795752602092642
15249919,23.90416717529297,272,644.318181691515,2.4345689040341987,2.80910038665736
15241382,24.27916717529297,262,864.77987448578,2.4183012913197452,2.9369055739824006
22479386,19.21666717529297,256,373.8,2.4082399653118496,2.572639297042813
22684470,19.045833587646484,251,163.3329662,2.399673721481038,2.2130738491201165
15593485,21.95833396911621,274,174.657814775737,2.437750562820388,2.2421880221984076
16029496,22.633333206176758,149,220.231816009532,2.173186268412274,2.342880059954748
17735275,22.950000762939453,248,377.189043583453,2.3944516808262164,2.576559069059045
16240501,24.137500762939453,224,392.745963978994,2.3502480183341627,2.5941117307440718
15514690,24.508333206176758,272,401.285046661935,2.4345689040341987,2.6034529766458645
14720308,25.96666717529297,236,457.205359571356,2.3729120029701067,2.660111312752602
14335994,25.262500762939453,303,237.942944866194,2.481442628502305,2.3764728322652435
20412244,20.862499237060547,232,241.4219188,2.3654879848909,2.382776697334446
22693011,19.27083396911621,245,233.0459293,2.3891660843645326,2.367441521351473
15875433,21.924999237060547,256,312.012967258919,2.4082399653118496,2.4941726436721847
15269013,21.245832443237305,295,379.151950831575,2.469822015978163,2.578813294882013
20412244,20.862499237060547,232,304.6229376,2.3654879848909,2.4837626018826566
22693011,19.27083396911621,245,89.00436146,2.3891660843645326,1.9494112887977306
20412244,20.862499237060547,232,228.5638198,2.3654879848909,2.359007485443464
15593485,21.95833396911621,274,141.901617905487,2.437750562820388,2.1519873471376685
10007513,25.670833587646484,478,158.860727118257,2.6794278966121188,2.2010165460185087
9887900,25.625,497,193.527511096867,2.696356388733332,2.286742711309897
5667790,27.549999237060547,880,157.48428306855,2.9444826721501687,2.1972372176989774
16029496,22.633333206176758,149,219.717105438064,2.173186268412274,2.3418638689741313
6607082,27.620832443237305,847,163.66612111293,2.9278834103307068,2.213958789757447
22684470,19.045833587646484,251,289.3816787,2.399673721481038,2.4614710316504436
22726730,16.483333587646484,380,312.750102347471,2.57978359661681,2.4951974604883502
23760239,15.766666412353516,467,311.457590377206,2.6693168805661123,2.493398919312801
23676068,17.52083396911621,592,303.030303030303,2.77232170672292,2.4814860601221125
23103257,19.679166793823242,277,277.777777777778,2.4424797690644486,2.443697499232713
22983943,18.308332443237305,414,263.157894736842,2.617000341120899,2.42021640338319
23402685,17.829166412353516,535,277.777777777778,2.7283537820212285,2.443697499232713
24931652,16.987499237060547,462,138.5907106827152,2.6646419755561257,2.14173412180221
24427499,17.387500762939453,412,240.81178762795471,2.6148972160331345,2.3816777416243236
24265295,17.258333206176758,402,298.882830065243,2.60422605308447,2.475500966822147
24418957,17.358333587646484,415,203.9690517922046,2.6180480967120925,2.3095642769578
22684470,19.045833587646484,251,449.0400383,2.399673721481038,2.6522850662539237
22726730,16.483333587646484,380,580.446386489066,2.57978359661681,2.7637621118829503
23760239,15.766666412353516,467,604.286932355516,2.6693168805661123,2.7812432027752587
22052030,20.287500381469727,132,542.243478166566,2.12057393120585,2.734194337240762
23154323,19.012500762939453,289,588.235294117647,2.4608978427565478,2.769551078621726
22479386,19.21666717529297,256,589.28,2.4082399653118496,2.770321701510838
20412244,20.862499237060547,232,117.6670263,2.3654879848909,2.0706547780324676
22684470,19.045833587646484,251,121.2285512,2.399673721481038,2.083604914948624
26109398,15.633333206176758,606,179.642450445181,2.782472624166286,2.2544089705031354
24427499,17.387500762939453,412,120.02556852553874,2.6148972160331345,2.0792737717702976
24418957,17.358333587646484,415,142.65335235378,2.6180480967120925,2.1542819820333405
20412244,20.862499237060547,232,83.08090196,2.3654879848909,1.919501202765861
15875433,21.924999237060547,256,221.255140586623,2.4082399653118496,2.344893369776502
17173870,21.0625,205,222.818534134797,2.311753861055754,2.347951312792935
22647433,18.325000762939453,302,81.1780493580399,2.4800069429571505,1.9094386113663668
20844807,19.674999237060547,339,77.346393735994,2.530199698203082,1.8884400695923482
20742238,19.483333587646484,402,69.9891985669852,2.60422605308447,1.8450310205182914
25845164,17.35416603088379,288,270.27027027027,2.459392487759231,2.4317982759330046
23676068,17.52083396911621,592,204.081632653061,2.77232170672292,2.3098039199714857
22257403,19.162500381469727,245,212.765957446808,2.3891660843645326,2.3279021420642816
23154323,19.012500762939453,289,163.934426229508,2.4608978427565478,2.2146701649892324
23103257,19.679166793823242,277,200,2.4424797690644486,2.3010299956639813
25264252,17.825000762939453,301,238.095238095238,2.4785664955938436,2.376750709602099
25187380,17.858333587646484,292,238.095238095238,2.4653828514484184,2.376750709602099
22496639,19.95833396911621,253,178.571428571429,2.403120521175818,2.2518119729938006
24418957,17.358333587646484,415,87.73430905943056,2.6180480967120925,1.9431694602006389
20412244,20.862499237060547,232,120.2101277,2.3654879848909,2.079941058506458
21659741,20.387500762939453,321,175.438596491228,2.506505032404872,2.2441251443275085
22829601,18.600000381469727,223,121.9384774,2.3483048630481607,2.0861407678475663
22684470,19.045833587646484,251,135.2681729,2.399673721481038,2.131195623945011
13475150,22.84166717529297,263,153.2215922657895,2.419955748489758,2.1853199711785227
15269013,21.245832443237305,295,247.82570121043,2.469822015978163,2.394146343666622
10007513,25.670833587646484,478,214.996800847603,2.6794278966121188,2.332431997661793
22983943,18.308332443237305,414,250,2.617000341120899,2.3979400086720375
21659741,20.387500762939453,321,208.333333333333,2.506505032404872,2.318758762624412
24034481,17.829166412353516,337,250,2.5276299008713385,2.3979400086720375
24427499,17.387500762939453,412,246.3862165496826,2.6148972160331345,2.391616408671571
24418957,17.358333587646484,415,188.72705903166815,2.6180480967120925,2.2758341722669337
22479386,19.21666717529297,256,248.46,2.4082399653118496,2.3952564808860215
22684470,19.045833587646484,251,199.2986505,2.399673721481038,2.2995043579960845
20412244,20.862499237060547,232,337.7294989,2.3654879848909,2.528568995636833
10007513,25.670833587646484,478,383.005435996153,2.6794278966121188,2.5832049379539472
9887900,25.625,497,450.906028027417,2.696356388733332,2.65408604129802
9803075,26.72083282470703,690,386.7,2.838849090737255,2.5873741720730656
22693011,19.27083396911621,245,149.109499,2.3891660843645326,2.1735053110041544
22829601,18.600000381469727,223,492.1366303,2.3483048630481607,2.6920856912789657
22829601,18.600000381469727,223,97.6784362,2.3483048630481607,1.9897986980790532
22684470,19.045833587646484,251,71.37126704,2.399673721481038,1.853523406769482
28689935,13.666666984558105,954,136.425648021828,2.979548374704095,2.134896025358872
20412244,20.862499237060547,232,162.1446113,2.3654879848909,2.2099025199435425
25845164,17.35416603088379,288,370.37037037037,2.459392487759231,2.568636235841012
22932606,18.65833282470703,390,294.117647058824,2.591064607026499,2.4685210829577455
22069473,19.60416603088379,224,175.438596491228,2.3502480183341627,2.2441251443275085
25221537,17.875,299,357.142857142857,2.4756711883244296,2.5528419686577806
25264252,17.825000762939453,301,555.555555555556,2.4785664955938436,2.7447274948966944
22992096,19.483333587646484,257,270.27027027027,2.4099331233312946,2.4317982759330046
22770029,19.75,265,277.777777777778,2.423245873936808,2.443697499232713
22496639,19.95833396911621,253,208.333333333333,2.403120521175818,2.318758762624412
22257402,19.25,242,243.90243902439,2.383815365980431,2.387216143280264
22308712,19.85416603088379,276,232.558139534884,2.4409090820652177,2.366531544420414
26853028,16.616666793823242,325,128.7658938377159,2.5118833609788744,2.1098008468782568
22684470,19.045833587646484,251,99.13179057,2.399673721481038,1.9962129507021558
23760239,15.766666412353516,467,240.231121557428,2.6693168805661123,2.3806292688667976
19371207,18.39583396911621,645,78.740157480315,2.8095597146352675,1.8961962790440434
22983943,18.308332443237305,414,175.438596491228,2.617000341120899,2.2441251443275085
25358643,16.441667556762695,493,312.5,2.69284691927723,2.494850021680094
24401888,17.579166412353516,433,156.25,2.6364878963533656,2.193820026016113
22684470,19.045833587646484,251,169.8237188,2.399673721481038,2.22999834683003
24281310,17.337499618530273,430,291.707371999534,2.6334684555795866,2.4649474047071367
19371207,18.39583396911621,645,127.3285237428665,2.8095597146352675,2.1049257038618165
20412244,20.862499237060547,232,100.9266297,2.3654879848909,2.0040057708542403
22052030,20.287500381469727,132,166.647363347079,2.12057393120585,2.2217984467521874
22932606,18.65833282470703,390,121.951219512195,2.591064607026499,2.086186147616283
22257403,19.162500381469727,245,98.0392156862745,2.3891660843645326,1.9913998282380825
23222598,19.10416603088379,259,112.359550561798,2.413299764081252,2.050609993355088
22941318,18.808334350585938,505,161.290322580645,2.7032913781186614,2.2076083105017457
22257402,19.25,242,79.3650793650794,2.383815365980431,1.8996294548824373
22308712,19.85416603088379,276,104.166666666667,2.4409090820652177,2.017728766960433
24478794,17.829166412353516,433,96.31618139380572,2.6364878963533656,1.9836992559686368
22684470,19.045833587646484,251,188.1234483,2.399673721481038,2.274442930758374
22052030,20.287500381469727,132,210.057555770281,2.12057393120585,2.3223383077274855
22684470,19.045833587646484,251,126.9217437,2.399673721481038,2.1035360299749093
15875433,21.924999237060547,256,207.674270383178,2.4082399653118496,2.3173826933440096
22932606,18.65833282470703,390,200,2.591064607026499,2.3010299956639813
22829601,18.600000381469727,223,81.14581312,2.3483048630481607,1.909266116450729
22941318,18.808334350585938,505,322.58064516129,2.7032913781186614,2.508638306165727
22479386,19.21666717529297,256,112.11,2.4082399653118496,2.0496443525693
22684470,19.045833587646484,251,93.57456677,2.399673721481038,1.971157825101619
22693011,19.27083396911621,245,230.5923901,2.3891660843645326,2.3628449708159605
15249919,23.90416717529297,272,493.266601366554,2.4345689040341987,2.693081710772799
22684470,19.045833587646484,251,111.2945119,2.399673721481038,2.0464737491477276
22479386,19.21666717529297,256,193.71,2.4082399653118496,2.287152041125502
20412244,20.862499237060547,232,64.66446596,2.3654879848909,1.8106656952462612
20767795,20.108333587646484,482,318.06666666666666,2.6830470382388496,2.502518157503245
23125463,18.462499618530273,725,239.6958,2.8603380065709936,2.37966042430147
23458629,18.795833587646484,789,238,2.89707700320942,2.376576957056512
21570746,19.674999237060547,558,226.996432271196,2.7466341989375787,2.3560190313908813
21545121,19.641666412353516,557,241.439900087379,2.745855195173729,2.3828090427118784
21553662,19.695833206176758,555,239.853360083715,2.7442929831226763,2.379945806836082
21553661,19.758333206176758,556,243.898162656776,2.7450747915820575,2.387208528681795
23108399,18.33333396911621,739,255.499050296872,2.8686444383948255,2.407389290178777
23996941,16.15416717529297,409,324.5829255707464,2.611723308007342,2.5113256703717846
23116945,18.28333282470703,738,284.090909090909,2.8680563618230415,2.453457336521869
21861252,18.96666717529297,483,323.93333333333334,2.683947130751512,2.510455640007325
21434136,18.754165649414062,462,518.5666666666666,2.6646419755561257,2.714804596991774
20767795,20.108333587646484,482,267.9,2.6830470382388496,2.427972713608209
21434100,19.399999618530273,527,348.8666666666667,2.7218106152125467,2.542659475683984
22493358,18.84166717529297,600,227.53333333333333,2.7781512503836434,2.3570450292229577
21434100,19.399999618530273,527,357.53333333333336,2.7218106152125467,2.5533165379073868
23475699,18.816665649414062,780,263.152,2.8920946026904804,2.420206675077838
23125463,18.462499618530273,725,243.2042,2.8603380065709936,2.38597107068735
23458629,18.795833587646484,789,274,2.89707700320942,2.437750562820388
21570746,19.674999237060547,558,295.279661806707,2.7466341989375787,2.4702335347764484
21545121,19.641666412353516,557,579.052118492141,2.745855195173729,2.762717654841205
21553662,19.695833206176758,555,272.309102615387,2.7442929831226763,2.4350621589659642
23116945,18.28333282470703,738,322.58064516129,2.8680563618230415,2.508638306165727
21861252,18.96666717529297,483,286.3333333333333,2.683947130751512,2.45687190911158
21579282,19.808334350585938,550,225.2945,2.7403626894942437,2.352750589643022
20289443,19.570833206176758,442,302.4666666666667,2.645422269349092,2.4806775202103353
10007513,25.670833587646484,478,119.589473256206,2.6794278966121188,2.0776929529973236
8973935,26.04166603088379,647,128.360477295599,2.8109042806687006,2.1084313233070713
16029496,22.633333206176758,149,245.888014729676,2.173186268412274,2.39073736052554
23402685,17.829166412353516,535,104.166666666667,2.7283537820212285,2.017728766960433
17566934,22.004167556762695,212,425.092351313323,2.326335860928751,2.6284832907768103
13475150,22.84166717529297,263,401.130951460674,2.419955748489758,2.6032861736494772
15593485,21.95833396911621,274,425.850124603746,2.437750562820388,2.629256778656122
17173870,21.0625,205,433.053970217146,2.311753861055754,2.6365420245447484
15269013,21.245832443237305,295,465.435372902166,2.469822015978163,2.6678593864119104
17566934,22.004167556762695,212,327.89368637428,2.326335860928751,2.5157330543661955
23760239,15.766666412353516,467,389.249247191956,2.6693168805661123,2.590227781315442
26382723,15.512499809265137,671,348.549250880523,2.826722520168992,2.5422641536661144
26784195,14.079166412353516,892,171.803151385206,2.950364854376123,2.235031125831969
4112778,26.304166793823242,1620,167.677454307475,3.2095150145426308,2.224474671860117
5667790,27.549999237060547,880,151.555038045619,2.9444826721501687,2.1805703779127765
5291731,27.15416717529297,1017,199.600798403194,3.0073209529227447,2.300162274132755
15593485,21.95833396911621,274,192.822007932697,2.437750562820388,2.2851566010307955
15269013,21.245832443237305,295,226.213277950291,2.469822015978163,2.3545180929470884
5112625,27.545833587646484,874,204.62505834372,2.941511432634403,2.31095881624823
7956076,26.233333587646484,827,206.268743073444,2.9175055095525466,2.3144334221602856
5112625,27.545833587646484,874,221.934250202903,2.941511432634403,2.346224330291008
8418711,25.850000381469727,745,162.575349610161,2.8721562727482928,2.21105469660951
8418711,25.850000381469727,745,170.157070290014,2.8721562727482928,2.2308499994156294
3378183,27.316665649414062,1787,94.876660341556,3.252124552505644,1.9771593891234722
5462597,27.308332443237305,996,131.752305665349,2.998259338423699,2.1197582241045194
7162290,27.26249885559082,727,279.329608938547,2.8615344108590377,2.446116973356125
11807835,27.649999618530273,366,234.6820482563,2.5634810853944106,2.370479869993104
11098867,27.662500381469727,387,265.04407679419,2.5877109650189114,2.423318103056532
10569413,27.758333206176758,446,248.249719079377,2.649334858712142,2.3948887657178903
6734645,25.79166603088379,983,246.345544221705,2.9925535178321354,2.391544711374773
7016602,26.787500381469727,839,214.598132378206,2.9237619608287004,2.331625938033619
6598138,28.962499618530273,870,203.136838903844,2.9395192526186187,2.3077886899329525
9803075,26.72083282470703,690,133,2.838849090737255,2.123851640967086
24281310,17.337499618530273,430,332.727325963645,2.6334684555795866,2.5220884697233084
13475150,22.84166717529297,263,360.743723690509,2.419955748489758,2.557198783867291
15269013,21.245832443237305,295,380.257342959421,2.469822015978163,2.580077609249603
14739370,20.929166793823242,333,254.452926208651,2.5224442335063197,2.4056074496245725
15514690,24.508333206176758,272,557.992998862959,2.4345689040341987,2.7466287498797675
15249919,23.90416717529297,272,544.873408046361,2.4345689040341987,2.7362956131517953
15241382,24.27916717529297,262,560.693130642318,2.4183012913197452,2.7487252353522655
24281310,17.337499618530273,430,373.749201578268,2.6334684555795866,2.57258027357189
22052030,20.287500381469727,132,384.205319322646,2.12057393120585,2.584563373374401
15593485,21.95833396911621,274,207.023735685344,2.437750562820388,2.3160201410424937
15269013,21.245832443237305,295,256.418606452056,2.469822015978163,2.4089495356138246
17028974,22.745832443237305,120,216.890570031796,2.0791812460476247,2.336240670169178
16029496,22.633333206176758,149,220.546266636908,2.173186268412274,2.343499710526519
4112778,26.304166793823242,1620,134.904102744044,3.2095150145426308,2.130025157766822
4488828,27.53333282470703,1312,141.85,3.1179338350396413,2.151829340131871
4522973,26.879165649414062,1455,183.43,3.162862993321926,2.263470366061185
3293152,27.212499618530273,1249,90.92,3.0965624383741357,1.9586594270529332
3190638,27.241666793823242,1266,97.82,3.1024337056813365,1.9904276584852636
24281310,17.337499618530273,430,431.416062827984,2.6334684555795866,2.6348963110671466
24427499,17.387500762939453,412,311.4690700587144,2.6148972160331345,2.493414926212651
16240501,24.137500762939453,224,322.023105575167,2.3502480183341627,2.5078870340057344
15736563,23.366666793823242,284,445.092454549022,2.4533183400470375,2.648450231947094
26109398,15.633333206176758,606,118.358056555977,2.782472624166286,2.073197825414377
22736524,15.262499809265137,808,116.279069767442,2.907411360774586,2.065501548756433
22496639,19.95833396911621,253,172.413793103448,2.403120521175818,2.2365720064370622
8973935,26.04166603088379,647,149.073019244432,2.8109042806687006,2.173399047520187
17173870,21.0625,205,419.190894503066,2.311753861055754,2.6224118405071066
16029496,22.633333206176758,149,440.699478211818,2.173186268412274,2.644142536305557
10007513,25.670833587646484,478,291.115645399019,2.6794278966121188,2.464065546310931
8973935,26.04166603088379,647,236.73984610963,2.8109042806687006,2.3742713609672856
8537257,27.079166412353516,578,333.020637943985,2.761927838420529,2.5224711484236146
23760239,15.766666412353516,467,234.815480821093,2.6693168805661123,2.370726725512322
25485844,13.995833396911621,563,143.796503789325,2.7505083948513462,2.157748326912912
17028974,22.745832443237305,120,192.417296159851,2.0791812460476247,2.284244107666273
24281310,17.337499618530273,430,280.358320362088,2.6334684555795866,2.4477134494436874
23402685,17.829166412353516,535,208.333333333333,2.7283537820212285,2.318758762624412
23154323,19.012500762939453,289,263.157894736842,2.4608978427565478,2.42021640338319
23103257,19.679166793823242,277,163.934426229508,2.4424797690644486,2.2146701649892324
25264252,17.825000762939453,301,227.272727272727,2.4785664955938436,2.356547323513812
22496639,19.95833396911621,253,238.095238095238,2.403120521175818,2.376750709602099
26382723,15.512499809265137,671,335.708470763989,2.826722520168992,2.525962299721783
26784195,14.079166412353516,892,329.14810545642,2.950364854376123,2.5173913596796837
26784195,14.079166412353516,892,443.392520322896,2.950364854376123,2.646788362639788
26109398,15.633333206176758,606,511.237773109609,2.782472624166286,2.708622934444199
24281310,17.337499618530273,430,514.820392035729,2.6334684555795866,2.71165574097748
25485844,13.995833396911621,563,472.404268456008,2.7505083948513462,2.6743138130704263
26433978,13.604166984558105,1052,484.093416474764,3.02201573981772,2.6849291764063854
27125824,14.083333015441895,838,384.560806562453,2.9232440186302764,2.58496501999342
15593485,21.95833396911621,274,567.622580934466,2.437750562820388,2.754059664058459
5112625,27.545833587646484,874,169.412418438509,2.941511432634403,2.2289452422499565
5667790,27.549999237060547,880,140.784632174807,2.9444826721501687,2.1485552505025614
22726730,16.483333587646484,380,335.657876010666,2.57978359661681,2.525896842099939
8418711,25.850000381469727,745,156.872711129099,2.8721562727482928,2.195547402243415
5667790,27.549999237060547,880,99.3919202320205,2.9444826721501687,1.9973510811652062
5582168,27.475000381469727,986,122.249388753056,2.993876914941211,2.087246696328676
4112778,26.304166793823242,1620,170.296914373179,3.2095150145426308,2.2312067790087435
3642994,27.09583282470703,1624,165.46758470484016,3.2105860249051563,2.218712927642527
2694818,26.950000762939453,1690,125.470514429109,3.2278867046136734,2.0985416786038873
3643161,27.558332443237305,1547,179.64053593268198,3.1894903136993675,2.254404342050103
5291731,27.15416717529297,1017,161.290322580645,3.0073209529227447,2.2076083105017457
4514434,26.924999237060547,1450,181.68,3.161368002234975,2.2593071212116786
4488828,27.53333282470703,1312,159.85,3.1179338350396413,2.2037126406077068
4522973,26.879165649414062,1455,147.64,3.162862993321926,2.1692040365236194
3660419,26.725000381469727,1280,179.56,3.1072099696478683,2.2542095967296154
3190638,27.241666793823242,1266,192.8,3.1024337056813365,2.285107029566812
3062474,27.679166793823242,1292,172.46,3.1112625136590655,2.2366883817646155
3395289,27.225000381469727,1685,166.04645098524963,3.2265999052073573,2.2202295975857504
25485844,13.995833396911621,563,103.243849479966,2.7505083948513462,2.0138641889824482
28689935,13.666666984558105,954,100.908173562059,2.979548374704095,2.003926345514727
26109398,15.633333206176758,606,283.267662446923,2.782472624166286,2.452196998726386
5112625,27.545833587646484,874,178.4817096406,2.941511432634403,2.251593717315688
3045400,27.350000381469727,1297,88.17,3.11293997608408,1.945320840792275
5112625,27.545833587646484,874,240.731592940209,2.941511432634403,2.3815330896071085
4463216,27.200000762939453,1360,152.21,3.1335389083702174,2.1824431859572413
3088117,27.391666412353516,1292,213.07,3.1112625136590655,2.328522305877336
10007513,25.670833587646484,478,161.280567707598,2.6794278966121188,2.207582043484697
7162290,27.26249885559082,727,223.713646532439,2.8615344108590377,2.3496924768680647
9803075,26.72083282470703,690,127.4,2.838849090737255,2.1051694279993316
17370523,22.495832443237305,164,135.07426045154,2.214843848047698,2.1305725984011685
26109398,15.633333206176758,606,231.232959576085,2.782472624166286,2.3640497378013126
8418711,25.850000381469727,745,122.341728341171,2.8721562727482928,2.0875746115527547
5112625,27.545833587646484,874,214.164130249484,2.941511432634403,2.3307467338198133
8443888,26.758333206176758,565,193.798449612403,2.7520484478194387,2.2873502983727882
6606680,28.9375,879,300.536167853664,2.9439888750737717,2.4778967444055655
6470051,27.645832061767578,818,247.321257279376,2.912753303671323,2.3932614456066665
6794465,25.799999237060547,945,283.089099632789,2.975431808509263,2.451923147145145
8418711,25.850000381469727,745,208.667244396711,2.8721562727482928,2.319454280909088
8716001,27.649999618530273,663,265.589273748412,2.821513528404773,2.424210531366377
13475150,22.84166717529297,263,329.656771976799,2.419955748489758,2.5180620016691257
14944404,21.14583396911621,325,260.161205503691,2.5118833609788744,2.4152425363001515
16404450,22.25,357,326.15741766765666,2.552668216112193,2.513427259956466
16301916,22.629167556762695,303,317.2310516481592,2.481442628502305,2.5013756909388256
7162290,27.26249885559082,727,259.4868588435803,2.8615344108590377,2.414115368827139
14593644,24.625,379,304.0771283421087,2.578639209968072,2.4829837552037524
16327694,21.850000381469727,447,346.087137197373,2.6503075231319366,2.5391854584446287
8366691,26.558334350585938,602,284.6826392058513,2.7795964912578244,2.454360983385128
16567004,21.65416717529297,326,309.16398405598744,2.513217600067939,2.49018889521787
14431408,24.454166412353516,370,306.515137693299,2.568201724066995,2.486451927645061
14892972,21.41666603088379,326,306.66731402604023,2.513217600067939,2.486667489400807
16327525,22.58333396911621,290,210.35886571883867,2.462397997898956,2.322960820377884
16686215,22.287500381469727,278,279.26909248159666,2.444044795918076,2.446022873733788
16490112,21.787500381469727,336,277.2935686098917,2.526339277389844,2.4429397969142275
18300418,21.79166603088379,210,271.886261911049,2.322219294733919,2.4343872637590422
18300411,21.629167556762695,213,293.963748390548,2.3283796034387376,2.4682937765187134
13439069,24.620834350585938,410,373.418506529771,2.6127838567197355,2.5721958376746357
13507510,25.670833587646484,436,358.738851186627,2.639486489268586,2.554778413035807
8537257,27.079166412353516,578,294.756179016594,2.761927838420529,2.4694629180408594
8418711,25.850000381469727,745,254.356684887932,2.8721562727482928,2.4054431560495053
5667790,27.549999237060547,880,146.535089878763,2.9444826721501687,2.1659416350378073
8417102,28.016666412353516,645,204.497566848277,2.8095597146352675,2.3106881450541024
7059102,26.616666793823242,1049,183.318888199079,3.020775488193558,2.2632072146513593
7076238,25.629167556762695,1053,223.042327448186,3.0224283711854865,2.348387288307398
7042401,28.20833396911621,772,248.082348810118,2.887617300335736,2.3945958650901384
9803075,26.72083282470703,690,156,2.838849090737255,2.1931245983544616
4112778,26.304166793823242,1620,142.997137054319,3.2095150145426308,2.1553273425422796
26433978,13.604166984558105,1052,78.1253356948018,3.02201573981772,1.8927918964652428
10007513,25.670833587646484,478,128.253634387364,2.6794278966121188,2.108069680778109
24281310,17.337499618530273,430,317.749923819456,2.6334684555795866,2.5020854551039564
4112778,26.304166793823242,1620,130.760079575354,3.2095150145426308,2.1164751762026617
3062474,27.679166793823242,1292,140.54,3.1112625136590655,2.1477999492012
8973935,26.04166603088379,647,620.035838071441,2.8109042806687006,2.7924167924447905
15875433,21.924999237060547,256,220.223764963104,2.4082399653118496,2.3428641830981993
22052030,20.287500381469727,132,238.430687364676,2.12057393120585,2.3773621507974507
15593485,21.95833396911621,274,233.835370078379,2.437750562820388,2.36891020343851
24427499,17.387500762939453,412,141.5841874815297,2.6148972160331345,2.1510147528383445
5112625,27.545833587646484,874,127.36361394764,2.941511432634403,2.1050453736917265
24281310,17.337499618530273,430,202.54386998952,2.6334684555795866,2.3065191037525796
22726730,16.483333587646484,380,241.631048236565,2.57978359661681,2.3831527379435546
19371207,18.39583396911621,645,180.18018018018,2.8095597146352675,2.2557070168773232
22932606,18.65833282470703,390,232.558139534884,2.591064607026499,2.366531544420414
24436040,17.41666603088379,406,200.4643278595464,2.6085260335771943,2.3020371021827555
24418957,17.358333587646484,415,209.643605870021,2.6180480967120925,2.321481620959886
24436041,17.420833587646484,409,201.9,2.611723308007342,2.305136318943639
15593485,21.95833396911621,274,185.986269377677,2.437750562820388,2.26948088317695
15875433,21.924999237060547,256,208.962353551347,2.4082399653118496,2.320068051098649
17173870,21.0625,205,375.88035878532,2.311753861055754,2.575049632726278
24281310,17.337499618530273,430,253.279526630696,2.6334684555795866,2.4036000858400244
13475150,22.84166717529297,263,201.2812560256335,2.419955748489758,2.303803333837213
17173870,21.0625,205,384.012779945317,2.311753861055754,2.5843456779283978
15593485,21.95833396911621,274,224.470216618248,2.437750562820388,2.35115872566709
22052030,20.287500381469727,132,214.50914087802,2.12057393120585,2.331445803505822
21659741,20.387500762939453,321,227.272727272727,2.506505032404872,2.356547323513812
23402685,17.829166412353516,535,163.934426229508,2.7283537820212285,2.2146701649892324
24034481,17.829166412353516,337,270.27027027027,2.5276299008713385,2.4317982759330046
22479386,19.21666717529297,256,239.22,2.4082399653118496,2.378797486046038
17028974,22.745832443237305,120,226.043410732858,2.0791812460476247,2.354191851675251
5112625,27.545833587646484,874,233.215644945039,2.941511432634403,2.367757681101534
5667790,27.549999237060547,880,153.35565169251,2.9444826721501687,2.1856997858851264
3523419,27.183334350585938,1668,91.4076782449726,3.22219604630172,1.960982678002588
3642994,27.09583282470703,1624,106.45987415770989,3.2105860249051563,2.027185948473553
2694818,26.950000762939453,1690,98.44566753365194,3.2278867046136734,1.99319660815692
3643161,27.558332443237305,1547,90.03753339488686,3.1894903136993675,1.9544235888644341
